485075.7 480700.4 476255.3 481107.4 473167.6 478490.0 479421.3 478203.0 
459841.2 445438.8 450318.2 460674.1 445433.3 458172.8 452494.0 446930.4 
428767.3 430796.1 430487.6 434551.2 433073.3 433564.9 436146.5 423433.8 
415529.2 416724.4 410390.3 419525.1 414330.9 416224.4 406292.7 406482.6 
401809.3 396394.8 398220.0 394370.4 397187.9 403312.4 400817.3 396596.4 
378605.7 376972.3 377030.5 380454.9 377884.3 376224.1 380413.3 375861.1 
361339.9 360589.5 359261.9 370567.7 357997.8 363553.1 369615.1 366225.7 
352009.0 347714.2 352956.5 355051.4 347227.3 350972.3 346018.0 349441.1 
340095.9 340216.7 340355.7 345103.1 345974.1 346333.1 347762.6 335194.0 
332564.7 333541.8 325501.8 333305.9 329359.4 329355.3 331038.1 335159.2 
314061.1 319933.5 319668.2 323600.5 321000.5 321863.9 329463.6 325767.9 
327877.5 319350.1 313287.8 319956.7 318079.6 317205.5 324372.4 318597.2 
318646.4 311135.5 312635.8 306269.6 316416.0 314272.4 319869.7 314707.5 
306275.0 315016.5 312474.9 314655.4 311628.7 313691.0 318125.2 315935.1 
312870.9 310615.3 307087.3 313606.1 315285.0 312700.1 315329.4 308742.3 
311939.5 309209.5 316781.5 310169.8 307440.7 314857.8 307349.3 315392.5 
319881.6 316631.3 316785.2 322129.3 323295.0 319405.1 319634.8 307761.8 
326856.8 324958.1 316760.4 328968.5 332723.0 319664.1 322467.6 325064.8 
330225.1 330076.6 327112.4 334586.9 337643.5 332611.2 332886.4 330002.9 
343813.1 339934.9 343977.1 337693.3 342599.5 336448.0 345254.6 345086.4 
354798.0 363511.2 350307.7 358107.5 351900.8 350781.6 359956.6 348848.2 
369395.3 368146.5 368818.9 380696.0 367583.9 377825.8 368614.7 373560.5 
390817.0 407666.2 395128.5 398240.6 402027.0 401852.5 399176.1 399160.2 
431126.7 423940.8 426858.8 422332.1 427452.3 433406.5 417904.7 428787.0 
465050.8 467425.6 455963.1 475372.2 465728.4 469926.6 466816.9 457458.1 
496004.7 508778.5 496405.0 504103.4 521502.6 508735.5 507335.6 513692.0 
575606.4 562940.7 561609.0 569363.7 562483.5 570643.3 578947.2 572763.9 
640418.7 626826.9 619108.8 628502.6 619969.8 638816.4 624402.9 618046.3 
685429.1 683220.1 679961.5 688208.9 678353.1 692001.2 688707.3 683387.5 
716360.2 724753.2 724414.2 719604.2 729591.5 732425.2 720678.4 732675.1 
760875.0 757400.8 759393.0 757734.3 759397.8 760383.3 761135.7 766490.6 
769817.0 767664.4 770436.4 771728.5 767748.4 766542.0 772934.9 773900.2 
781252.3 781459.1 779039.2 780833.4 783206.5 779697.5 783326.3 782203.3 
785501.2 783376.3 783086.9 777193.3 783168.6 782090.1 782896.1 786319.8 
784559.9 786154.3 781676.7 785262.2 784935.5 782977.3 787670.6 785975.1 
782039.7 777401.7 780174.2 783067.0 779762.1 778358.5 781401.9 780510.6 
783083.1 780554.1 787004.1 782491.0 785993.6 787516.7 784805.4 788067.1 
782106.3 777039.3 775987.1 784469.9 776402.8 775210.3 780069.2 780725.5 
784520.6 786066.4 781754.6 783060.8 784770.7 784767.7 786770.6 787087.8 
781002.9 780770.4 774677.3 781025.0 774743.4 780234.3 780756.7 780478.7 
783968.6 786002.1 780391.9 782836.3 785456.5 781540.8 786857.1 786868.7 
782481.8 780863.4 776113.4 782190.3 776460.8 781682.7 779121.1 781859.3 
786631.8 786349.8 783939.4 782844.0 788931.3 785286.1 782677.8 788486.5 
780255.6 781540.0 776554.3 783624.6 779326.0 779670.9 777796.3 783128.3 
784687.6 783514.8 780602.8 778883.8 785652.6 782731.4 781568.4 784518.3 
781140.9 770793.9 780445.2 781902.9 777377.5 781288.1 776411.1 784023.2 
775644.8 780648.5 774448.6 777240.1 782392.3 781920.2 779104.4 784191.6 
780964.8 782775.8 779461.2 778714.6 785103.4 778550.2 784110.0 777611.8 
779542.1 781200.4 781319.4 777729.0 782485.6 778892.0 782568.3 785371.7 
771044.9 777645.6 779274.4 776606.0 780439.8 777463.7 777227.7 780522.1 
780650.8 781063.9 780466.9 778393.4 781811.1 778610.8 778822.3 781574.4 
775441.0 775060.1 773801.4 776196.4 773685.4 776141.8 774053.0 779396.6 
782766.6 778788.1 776076.7 777341.3 783044.0 776528.6 781410.3 783287.8 
774118.9 781672.2 770227.6 782250.5 780463.4 775011.3 778689.6 773574.7 
